Sample index,Actual category,Classification result
4755,japan,japan
4756,usa,usa
4757,usa,usa
4758,usa,usa
4759,japan,japan
4760,uk,uk
4761,usa,usa
4762,uk,uk
4763,usa,usa
4764,usa,usa
4765,usa,usa
4766,usa,usa
4767,usa,usa
4768,usa,usa
4769,usa,usa
4770,usa,usa
4771,usa,usa
4772,usa,usa
4773,canada,usa
4774,uk,usa
4775,usa,usa
4776,usa,usa
4777,usa,usa
4778,uk,uk
4779,uk,uk
4780,usa,usa
4781,usa,usa
4782,canada,usa
4783,usa,west-germany
4784,usa,usa
4785,usa,usa
4786,usa,usa
4787,usa,usa
4788,canada,usa
4789,usa,usa
4790,canada,canada
4791,usa,usa
4792,usa,usa
4793,usa,usa
4794,usa,usa
4795,usa,usa
4796,usa,usa
4797,usa,usa
4798,usa,usa
4799,usa,usa
4800,usa,usa
4801,japan,japan
4802,usa,usa
4803,usa,usa
4804,usa,usa
4805,usa,usa
4806,usa,usa
4807,usa,usa
4808,usa,usa
4809,usa,usa
4810,usa,usa
4811,usa,usa
4812,uk,uk
4813,usa,usa
4814,canada,usa
4815,canada,usa
4816,usa,usa
4817,usa,usa
4818,usa,usa
4819,uk,usa
4820,usa,usa
4821,canada,uk
4822,usa,usa
4823,usa,usa
4824,canada,usa
4825,usa,usa
4826,usa,usa
4827,usa,usa
4828,uk,uk
4829,usa,usa
4830,usa,usa
4831,usa,usa
4832,uk,uk
4833,uk,uk
4834,usa,usa
4835,usa,usa
4836,usa,usa
4837,usa,usa
4838,usa,usa
4839,usa,usa
4840,usa,usa
4841,usa,usa
4842,usa,usa
4843,usa,usa
4844,usa,usa
4845,usa,usa
4846,usa,usa
4847,usa,usa
4848,usa,usa
4849,usa,usa
4850,japan,japan
4851,usa,usa
4852,usa,usa
4853,usa,usa
4854,usa,usa
4855,japan,usa
4856,usa,usa
4857,usa,usa
4858,usa,usa
4859,uk,france
4860,usa,usa
4861,uk,usa
4862,usa,usa
4863,usa,usa
4864,usa,usa
4865,usa,usa
4866,usa,usa
4867,usa,usa
4868,usa,usa
4869,usa,usa
4870,usa,usa
4871,japan,japan
4872,usa,usa
4873,usa,usa
4874,usa,usa
4875,usa,usa
4876,usa,usa
4877,usa,usa
4878,usa,usa
4879,usa,usa
4880,usa,usa
4881,canada,usa
4882,usa,usa
4883,usa,usa
4884,usa,usa
4885,usa,usa
4886,usa,usa
4887,usa,usa
4888,japan,japan
4889,usa,usa
4890,usa,usa
4891,usa,usa
4892,usa,usa
4893,usa,usa
4894,usa,usa
4895,usa,usa
4896,usa,usa
4897,usa,usa
4898,usa,usa
4899,usa,usa
4900,usa,usa
4901,usa,usa
4902,usa,usa
4903,usa,usa
4904,usa,usa
4905,japan,japan
4906,usa,usa
4907,usa,usa
4908,usa,usa
4909,usa,usa
4910,japan,japan
4911,usa,usa
4912,france,france
4913,uk,uk
4914,usa,usa
4915,usa,usa
4916,usa,usa
4917,usa,usa
4918,usa,usa
4919,canada,usa
4920,canada,france
4921,usa,usa
4922,usa,usa
4923,uk,uk
4924,usa,usa
4925,usa,usa
4926,usa,usa
4927,usa,usa
4928,usa,usa
4929,usa,usa
4930,usa,usa
4931,west-germany,west-germany
4932,usa,usa
4933,japan,japan
4934,usa,usa
4935,usa,usa
4936,usa,usa
4937,france,france
4938,usa,usa
4939,canada,usa
4940,usa,usa
4941,usa,usa
4942,usa,usa
4943,usa,usa
4944,usa,usa
4945,usa,usa
4946,usa,usa
4947,usa,usa
4948,uk,usa
4949,japan,japan
4950,usa,usa
4951,usa,usa
4952,usa,usa
4953,japan,usa
4954,usa,usa
4955,usa,usa
4956,usa,usa
4957,usa,usa
4958,usa,usa
4959,usa,usa
4960,usa,usa
4961,west-germany,usa
4962,canada,canada
4963,usa,usa
4964,canada,canada
4965,usa,usa
4966,canada,canada
4967,usa,usa
4968,usa,usa
4969,usa,usa
4970,usa,usa
4971,usa,usa
4972,japan,japan
4973,usa,usa
4974,usa,usa
4975,usa,usa
4976,usa,usa
4977,usa,usa
4978,usa,usa
4979,usa,usa
4980,usa,usa
4981,usa,usa
4982,usa,usa
4983,usa,usa
4984,usa,usa
4985,usa,usa
4986,uk,uk
4987,uk,uk
4988,usa,usa
4989,usa,usa
4990,west-germany,usa
4991,usa,usa
4992,usa,usa
4993,canada,canada
4994,usa,usa
4995,usa,usa
4996,usa,usa
4997,usa,usa
4998,usa,usa
4999,usa,usa
5000,west-germany,usa
5001,usa,usa
5002,usa,usa
5003,west-germany,usa
5004,usa,usa
5005,usa,usa
5006,usa,usa
5007,usa,usa
5008,usa,usa
5009,usa,usa
5010,usa,usa
5011,usa,usa
5012,west-germany,usa
5013,usa,usa
5014,usa,usa
5015,usa,usa
5016,usa,usa
5017,usa,usa
5018,usa,usa
5019,canada,usa
5020,usa,usa
5021,usa,usa
5022,usa,usa
5023,usa,usa
5024,usa,usa
5025,usa,usa
5026,usa,usa
5027,usa,usa
5028,usa,usa
5029,usa,usa
5030,usa,usa
5031,usa,usa
5032,usa,usa
5033,france,usa
5034,usa,usa
5035,usa,usa
5036,usa,usa
5037,usa,usa
5038,usa,usa
5039,japan,japan
5040,usa,usa
5041,usa,usa
5042,usa,usa
5043,usa,usa
5044,usa,usa
5045,usa,usa
5046,usa,usa
5047,usa,usa
5048,usa,usa
5049,usa,usa
5050,japan,japan
5051,usa,usa
5052,usa,usa
5053,usa,usa
5054,usa,usa
5055,uk,usa
5056,uk,usa
5057,usa,usa
5058,usa,usa
5059,usa,usa
5060,canada,canada
5061,usa,usa
5062,usa,usa
5063,usa,usa
5064,usa,usa
5065,usa,usa
5066,usa,usa
5067,usa,usa
5068,usa,usa
5069,usa,usa
5070,usa,usa
5071,usa,usa
5072,usa,usa
5073,usa,usa
5074,uk,usa
5075,usa,usa
5076,usa,usa
5077,usa,usa
5078,usa,usa
5079,usa,usa
5080,usa,usa
5081,usa,usa
5082,usa,usa
5083,usa,usa
5084,usa,usa
5085,france,france
5086,usa,usa
5087,usa,usa
5088,usa,usa
5089,usa,usa
5090,usa,usa
5091,usa,usa
5092,usa,usa
5093,usa,usa
5094,usa,usa
5095,usa,usa
5096,usa,usa
5097,usa,usa
5098,usa,usa
5099,japan,usa
5100,usa,usa
5101,usa,usa
5102,usa,usa
5103,west-germany,usa
5104,usa,usa
5105,usa,usa
5106,usa,usa
5107,usa,usa
5108,west-germany,west-germany
5109,usa,usa
5110,usa,usa
5111,usa,usa
5112,west-germany,west-germany
5113,usa,usa
5114,usa,usa
5115,usa,usa
5116,usa,usa
5117,usa,usa
5118,usa,usa
5119,usa,usa
5120,usa,usa
5121,usa,usa
5122,usa,usa
5123,usa,usa
5124,japan,japan
5125,usa,usa
5126,usa,usa
5127,usa,usa
5128,usa,usa
5129,usa,usa
5130,japan,usa
5131,usa,usa
5132,japan,japan
5133,usa,usa
5134,usa,usa
5135,usa,usa
5136,usa,usa
5137,usa,usa
5138,usa,usa
5139,canada,canada
5140,usa,usa
5141,usa,usa
5142,usa,usa
5143,usa,usa
5144,usa,usa
5145,usa,usa
5146,usa,usa
5147,usa,west-germany
5148,usa,usa
5149,usa,usa
5150,usa,usa
5151,canada,usa
5152,usa,usa
5153,usa,usa
5154,usa,usa
5155,usa,usa
5156,usa,usa
5157,usa,canada
5158,usa,usa
5159,uk,usa
5160,usa,usa
5161,usa,usa
5162,usa,usa
5163,usa,usa
5164,usa,usa
5165,canada,usa
5166,usa,usa
5167,usa,usa
5168,usa,usa
5169,canada,usa
5170,usa,usa
5171,usa,usa
5172,usa,usa
5173,usa,usa
5174,usa,usa
5175,usa,usa
5176,usa,usa
5177,usa,usa
5178,usa,usa
5179,usa,usa
5180,usa,usa
5181,usa,usa
5182,canada,usa
5183,uk,uk
5184,canada,canada
5185,usa,usa
5186,usa,usa
5187,usa,usa
5188,usa,usa
5189,west-germany,usa
5190,usa,usa
5191,usa,usa
5192,usa,usa
5193,usa,usa
5194,usa,usa
5195,usa,usa
5196,usa,usa
5197,japan,usa
5198,west-germany,west-germany
5199,usa,usa
5200,usa,usa
5201,japan,japan
5202,usa,usa
5203,usa,usa
5204,usa,usa
5205,usa,usa
5206,france,france
5207,usa,usa
5208,usa,usa
5209,west-germany,usa
5210,france,france
5211,usa,usa
5212,usa,usa
5213,usa,usa
5214,usa,usa
5215,usa,usa
5216,france,usa
5217,usa,usa
5218,usa,usa
5219,usa,usa
5220,uk,uk
5221,canada,usa
5222,canada,canada
5223,usa,usa
5224,usa,usa
5225,usa,usa
5226,japan,japan
5227,usa,usa
5228,usa,usa
5229,usa,usa
5230,usa,usa
5231,usa,usa
5232,usa,usa
5233,usa,usa
5234,usa,usa
5235,usa,usa
5236,usa,usa
5237,usa,usa
5238,usa,usa
5239,usa,usa
5240,usa,usa
5241,usa,usa
5242,usa,usa
5243,usa,usa
5244,usa,usa
5245,canada,usa
5246,usa,usa
5247,usa,usa
5248,usa,usa
5249,uk,uk
5250,usa,usa
5251,usa,usa
5252,usa,usa
5253,usa,usa
5254,usa,usa
5255,canada,usa
5256,usa,usa
5257,uk,uk
5258,usa,usa
5259,uk,uk
5260,france,usa
5261,usa,usa
5262,usa,usa
5263,usa,usa
5264,usa,usa
5265,west-germany,west-germany
5266,usa,usa
5267,france,usa
5268,usa,usa
5269,usa,usa
5270,usa,usa
5271,usa,usa
5272,usa,usa
5273,usa,usa
5274,uk,uk
5275,usa,usa
5276,usa,usa
5277,japan,japan
5278,usa,usa
5279,usa,usa
5280,usa,usa
5281,usa,usa
5282,usa,usa
5283,japan,japan
5284,usa,usa
5285,usa,usa
5286,usa,usa
5287,usa,usa
5288,usa,usa
5289,usa,usa
5290,usa,usa
5291,usa,usa
5292,uk,uk
5293,usa,usa
5294,usa,usa
5295,usa,usa
5296,canada,usa
5297,usa,usa
5298,usa,usa
5299,usa,usa
5300,usa,usa
5301,usa,usa
5302,usa,usa
5303,usa,usa
5304,usa,usa
5305,france,usa
5306,usa,usa
5307,japan,japan
5308,usa,usa
5309,usa,usa
5310,usa,usa
5311,usa,usa
5312,usa,usa
5313,west-germany,usa
5314,usa,usa
5315,usa,usa
5316,usa,usa
5317,usa,usa
5318,usa,usa
5319,usa,usa
5320,uk,uk
5321,usa,usa
5322,usa,usa
5323,usa,usa
5324,usa,usa
5325,canada,canada
5326,usa,usa
5327,france,usa
5328,usa,usa
5329,usa,usa
5330,usa,usa
5331,usa,usa
5332,usa,usa
5333,usa,usa
5334,japan,japan
5335,usa,usa
5336,usa,usa
5337,usa,usa
5338,usa,usa
5339,usa,usa
5340,usa,usa
5341,usa,usa
5342,canada,usa
5343,japan,usa
5344,usa,france
5345,usa,usa
5346,usa,usa
5347,usa,usa
5348,usa,usa
5349,usa,usa
5350,uk,uk
5351,usa,usa
5352,canada,usa
5353,usa,usa
5354,usa,japan
5355,usa,usa
5356,usa,usa
5357,usa,usa
5358,usa,usa
5359,usa,usa
5360,usa,usa
5361,usa,usa
5362,uk,usa
5363,usa,usa
5364,usa,usa
5365,usa,usa
5366,usa,usa
5367,usa,usa
5368,usa,usa
5369,usa,usa
5370,canada,usa
5371,usa,usa
5372,usa,usa
5373,usa,usa
5374,uk,uk
5375,france,usa
5376,usa,usa
5377,usa,usa
5378,usa,usa
5379,usa,usa
5380,usa,usa
5381,usa,usa
5382,usa,usa
5383,canada,usa
5384,canada,usa
5385,usa,usa
5386,usa,usa
5387,uk,uk
5388,usa,usa
5389,usa,usa
5390,usa,usa
5391,canada,canada
5392,usa,usa
5393,usa,usa
5394,usa,usa
5395,canada,canada
5396,usa,usa
5397,usa,usa
5398,usa,usa
5399,usa,usa
5400,usa,usa
5401,uk,usa
5402,usa,usa
5403,usa,usa
5404,canada,canada
5405,usa,usa
5406,usa,usa
5407,usa,usa
5408,usa,usa
5409,usa,usa
5410,usa,usa
5411,usa,usa
5412,usa,usa
5413,usa,usa
5414,usa,usa
5415,usa,usa
5416,usa,usa
5417,usa,usa
5418,usa,usa
5419,usa,usa
5420,usa,usa
5421,usa,usa
5422,usa,usa
5423,usa,usa
5424,usa,usa
5425,uk,uk
5426,west-germany,usa
5427,usa,usa
5428,usa,usa
5429,usa,usa
5430,usa,usa
5431,usa,usa
5432,france,france
5433,uk,uk
5434,usa,usa
5435,uk,uk
5436,usa,usa
5437,usa,usa
5438,usa,usa
5439,usa,usa
5440,usa,usa
5441,usa,usa
5442,west-germany,west-germany
5443,usa,usa
5444,usa,usa
5445,japan,usa
5446,usa,usa
5447,usa,usa
5448,usa,usa
5449,uk,uk
5450,usa,usa
5451,usa,usa
5452,west-germany,west-germany
5453,usa,usa
5454,usa,usa
5455,usa,usa
5456,usa,usa
5457,uk,uk
5458,usa,canada
5459,usa,usa
5460,canada,canada
5461,usa,west-germany
5462,usa,usa
5463,usa,usa
5464,usa,usa
5465,usa,usa
5466,usa,usa
5467,usa,usa
5468,usa,usa
5469,usa,usa
5470,usa,usa
5471,usa,usa
5472,usa,usa
5473,usa,usa
5474,west-germany,usa
5475,usa,usa
5476,usa,usa
5477,japan,usa
5478,usa,usa
5479,usa,usa
5480,usa,usa
5481,usa,usa
5482,usa,usa
5483,usa,usa
5484,usa,usa
5485,usa,usa
5486,usa,usa
5487,west-germany,west-germany
5488,usa,usa
5489,west-germany,west-germany
5490,usa,usa
5491,usa,usa
5492,usa,usa
5493,usa,usa
5494,usa,usa
5495,usa,usa
5496,usa,usa
5497,usa,usa
5498,usa,usa
5499,usa,usa
5500,usa,usa
5501,usa,usa
5502,usa,usa
5503,canada,usa
5504,usa,usa
5505,usa,usa
5506,usa,usa
5507,usa,japan
5508,uk,uk
5509,usa,usa
5510,usa,usa
5511,usa,usa
5512,usa,usa
5513,usa,canada
5514,usa,usa
5515,usa,usa
5516,usa,usa
5517,usa,usa
5518,usa,usa
5519,usa,usa
5520,canada,usa
5521,usa,usa
5522,usa,usa
5523,usa,usa
5524,usa,usa
5525,canada,usa
5526,usa,usa
5527,japan,japan
5528,canada,usa
5529,usa,usa
5530,usa,usa
5531,usa,usa
5532,uk,uk
5533,usa,usa
5534,usa,usa
5535,usa,usa
5536,canada,canada
5537,usa,usa
5538,usa,usa
5539,usa,usa
5540,west-germany,usa
5541,usa,usa
5542,usa,usa
5543,uk,uk
5544,usa,usa
5545,usa,usa
5546,usa,usa
5547,usa,usa
5548,uk,uk
5549,usa,usa
5550,usa,usa
5551,usa,usa
5552,canada,usa
5553,usa,usa
5554,usa,usa
5555,usa,usa
5556,usa,usa
5557,france,france
5558,usa,usa
5559,canada,usa
5560,usa,usa
5561,usa,usa
5562,usa,usa
5563,usa,usa
5564,usa,usa
5565,usa,usa
5566,usa,canada
5567,usa,usa
5568,uk,uk
5569,usa,usa
5570,usa,usa
5571,usa,usa
5572,usa,usa
5573,usa,usa
5574,usa,usa
5575,usa,canada
5576,usa,usa
5577,usa,usa
5578,uk,uk
5579,usa,usa
5580,canada,usa
5581,usa,usa
5582,usa,usa
5583,usa,usa
5584,usa,usa
5585,usa,usa
5586,usa,usa
5587,usa,usa
5588,usa,usa
5589,usa,usa
5590,usa,usa
5591,usa,usa
5592,usa,usa
5593,uk,usa
5594,usa,usa
5595,france,japan
5596,france,usa
5597,usa,usa
5598,usa,usa
5599,usa,usa
5600,usa,usa
5601,west-germany,west-germany
5602,usa,usa
5603,uk,uk
5604,usa,usa
5605,usa,usa
5606,canada,usa
5607,usa,usa
5608,usa,usa
5609,usa,usa
5610,usa,usa
5611,usa,usa
5612,usa,usa
5613,usa,usa
5614,usa,usa
5615,canada,usa
5616,usa,usa
5617,usa,usa
5618,usa,usa
5619,usa,usa
5620,usa,usa
5621,usa,usa
5622,usa,usa
5623,usa,usa
5624,usa,usa
5625,usa,usa
5626,canada,canada
5627,uk,uk
5628,canada,usa
5629,usa,usa
5630,uk,usa
5631,uk,uk
5632,japan,japan
5633,japan,usa
5634,usa,usa
5635,usa,usa
5636,uk,uk
5637,uk,uk
5638,usa,usa
5639,usa,usa
5640,usa,usa
5641,france,france
5642,usa,usa
5643,usa,usa
5644,japan,japan
5645,usa,usa
5646,usa,usa
5647,usa,usa
5648,uk,uk
5649,canada,usa
5650,usa,usa
5651,west-germany,usa
5652,usa,usa
5653,usa,usa
5654,usa,usa
5655,usa,usa
5656,uk,usa
5657,usa,usa
5658,japan,japan
5659,uk,uk
5660,usa,usa
5661,usa,usa
5662,uk,uk
5663,usa,usa
5664,usa,usa
5665,usa,usa
5666,usa,usa
5667,uk,uk
5668,canada,usa
5669,usa,usa
5670,usa,usa
5671,usa,usa
5672,west-germany,usa
5673,usa,usa
5674,usa,usa
5675,usa,usa
5676,usa,usa
5677,usa,usa
5678,usa,usa
5679,usa,usa
5680,usa,usa
5681,usa,usa
5682,usa,usa
5683,uk,uk
5684,usa,usa
5685,canada,usa
5686,usa,usa
5687,japan,japan
5688,usa,usa
5689,usa,usa
5690,west-germany,west-germany
5691,usa,usa
5692,canada,usa
5693,usa,usa
5694,usa,usa
5695,usa,usa
5696,usa,usa
5697,usa,usa
5698,usa,usa
5699,usa,usa
5700,japan,japan
5701,usa,usa
5702,usa,usa
5703,usa,usa
5704,usa,usa
5705,usa,usa
5706,usa,usa
5707,usa,usa
5708,uk,uk
5709,usa,usa
5710,usa,usa
5711,usa,usa
5712,usa,usa
5713,usa,usa
5714,usa,usa
5715,usa,usa
5716,usa,usa
5717,uk,usa
5718,usa,usa
5719,usa,usa
5720,usa,usa
5721,usa,usa
5722,usa,usa
5723,uk,uk
5724,usa,usa
5725,usa,usa
5726,uk,japan
5727,usa,usa
5728,usa,west-germany
5729,usa,usa
5730,usa,usa
5731,usa,usa
5732,west-germany,usa
5733,japan,usa
5734,usa,usa
5735,usa,usa
5736,usa,usa
5737,canada,canada
5738,usa,usa
5739,west-germany,usa
5740,usa,usa
5741,usa,usa
5742,usa,usa
5743,usa,usa
5744,usa,usa
5745,usa,usa
5746,uk,uk
5747,uk,uk
5748,usa,usa
5749,usa,usa
5750,usa,usa
5751,usa,usa
5752,usa,uk
5753,usa,usa
5754,usa,usa
5755,usa,usa
5756,usa,usa
5757,usa,usa
5758,usa,usa
5759,usa,usa
5760,usa,usa
5761,uk,uk
5762,usa,usa
5763,usa,usa
5764,usa,usa
5765,usa,usa
5766,usa,usa
5767,west-germany,japan
5768,usa,usa
5769,usa,usa
5770,usa,usa
5771,usa,usa
5772,japan,japan
5773,usa,usa
5774,usa,usa
5775,france,france
5776,usa,usa
5777,usa,usa
5778,usa,usa
5779,canada,canada
5780,usa,usa
5781,uk,uk
5782,usa,usa
5783,usa,usa
5784,usa,usa
5785,france,france
5786,usa,usa
5787,usa,usa
5788,usa,usa
5789,usa,usa
5790,usa,usa
5791,usa,usa
5792,usa,usa
5793,usa,usa
5794,usa,usa
5795,usa,usa
5796,usa,usa
5797,usa,usa
5798,usa,usa
5799,usa,usa
5800,usa,usa
5801,usa,usa
5802,usa,usa
5803,uk,usa
5804,uk,uk
5805,usa,usa
5806,usa,usa
5807,usa,usa
5808,usa,usa
5809,usa,usa
5810,usa,usa
5811,usa,usa
5812,usa,usa
5813,usa,usa
5814,uk,uk
5815,usa,usa
5816,usa,usa
5817,usa,usa
5818,usa,usa
5819,usa,usa
5820,canada,usa
5821,usa,usa
5822,canada,canada
5823,usa,usa
5824,usa,usa
5825,usa,usa
5826,usa,usa
5827,usa,usa
5828,usa,usa
5829,usa,usa
5830,usa,usa
5831,usa,usa
5832,usa,usa
5833,usa,usa
5834,usa,canada
5835,usa,usa
5836,usa,usa
5837,uk,uk
5838,usa,usa
5839,usa,usa
5840,usa,usa
5841,usa,usa
5842,usa,usa
5843,usa,canada
5844,usa,usa
5845,usa,usa
5846,usa,usa
5847,usa,usa
5848,usa,usa
5849,usa,usa
5850,usa,usa
5851,usa,usa
5852,usa,usa
5853,japan,japan
5854,usa,usa
5855,usa,usa
5856,usa,usa
5857,usa,usa
5858,usa,usa
5859,usa,usa
5860,usa,usa
5861,usa,usa
5862,uk,uk
5863,usa,usa
5864,usa,usa
5865,uk,uk
5866,usa,usa
5867,usa,usa
5868,usa,usa
5869,usa,usa
5870,usa,usa
5871,france,france
5872,usa,usa
5873,usa,usa
5874,usa,usa
5875,usa,usa
5876,usa,usa
5877,usa,usa
5878,usa,usa
5879,canada,japan
5880,canada,usa
5881,usa,usa
5882,uk,uk
5883,uk,france
5884,usa,usa
5885,usa,usa
5886,west-germany,uk
5887,usa,usa
5888,usa,usa
5889,usa,usa
5890,usa,usa
5891,usa,usa
5892,usa,usa
5893,usa,usa
5894,usa,usa
5895,canada,usa
5896,uk,uk
5897,usa,usa
5898,uk,uk
5899,usa,usa
5900,usa,usa
5901,usa,usa
5902,usa,usa
5903,usa,usa
5904,usa,usa
5905,usa,usa
5906,uk,uk
5907,france,usa
5908,usa,usa
5909,usa,usa
5910,usa,usa
5911,usa,usa
5912,usa,usa
5913,canada,canada
5914,usa,usa
5915,usa,usa
5916,usa,usa
5917,usa,usa
5918,uk,uk
5919,usa,usa
5920,usa,usa
5921,usa,usa
5922,usa,usa
5923,west-germany,west-germany
5924,usa,usa
5925,usa,usa
5926,usa,usa
5927,usa,usa
5928,canada,usa
5929,usa,usa
5930,uk,uk
5931,usa,usa
5932,usa,usa
5933,usa,usa
5934,usa,usa
5935,usa,usa
5936,canada,usa
5937,usa,usa
5938,usa,usa
5939,usa,uk
5940,usa,usa
5941,usa,usa
5942,usa,usa
5943,usa,usa
5944,usa,usa
5945,japan,japan
5946,usa,usa
5947,canada,usa
5948,usa,usa
5949,usa,usa
5950,usa,usa
5951,usa,usa
5952,usa,usa
5953,japan,japan
5954,usa,usa
5955,usa,usa
5956,usa,usa
5957,usa,usa
5958,usa,usa
5959,usa,usa
5960,uk,uk
5961,france,france
5962,usa,usa
5963,usa,usa
5964,usa,usa
5965,usa,usa
5966,france,usa
5967,usa,usa
5968,usa,usa
5969,usa,usa
5970,usa,usa
5971,usa,usa
5972,usa,usa
5973,japan,japan
5974,usa,usa
5975,canada,canada
5976,usa,usa
5977,canada,canada
5978,usa,usa
5979,usa,usa
5980,uk,usa
5981,usa,usa
5982,usa,usa
5983,usa,usa
5984,usa,usa
5985,usa,usa
5986,usa,usa
5987,usa,usa
5988,usa,usa
5989,usa,usa
5990,usa,usa
5991,usa,usa
5992,usa,usa
5993,usa,usa
5994,japan,japan
5995,uk,usa
5996,usa,usa
5997,usa,usa
5998,usa,usa
5999,uk,usa
6000,usa,usa
6001,usa,usa
6002,usa,usa
6003,usa,usa
6004,usa,usa
6005,usa,usa
6006,usa,usa
6007,usa,usa
6008,usa,usa
6009,usa,usa
6010,usa,usa
6011,uk,usa
6012,usa,usa
6013,usa,usa
6014,usa,usa
6015,usa,usa
6016,usa,usa
6017,usa,usa
6018,canada,usa
6019,usa,usa
6020,france,france
6021,uk,uk
6022,west-germany,usa
6023,usa,canada
6024,usa,usa
6025,uk,uk
6026,usa,usa
6027,usa,usa
6028,uk,uk
6029,usa,usa
6030,usa,usa
6031,usa,usa
6032,japan,japan
6033,uk,uk
6034,usa,usa
6035,usa,usa
6036,usa,usa
6037,usa,usa
6038,usa,usa
6039,usa,usa
6040,usa,usa
6041,usa,usa
6042,usa,usa
6043,usa,usa
6044,usa,usa
6045,usa,usa
6046,usa,usa
6047,usa,usa
6048,usa,usa
6049,uk,usa
6050,usa,usa
6051,uk,uk
6052,usa,usa
6053,usa,usa
6054,usa,usa
6055,usa,usa
6056,usa,usa
6057,usa,usa
6058,usa,usa
6059,usa,usa
6060,usa,usa
6061,usa,usa
6062,usa,usa
6063,usa,uk
6064,france,france
6065,usa,usa
6066,usa,usa
6067,usa,usa
6068,uk,uk
6069,usa,usa
6070,usa,usa
6071,usa,usa
6072,france,france
6073,usa,usa
6074,usa,usa
6075,usa,usa
6076,usa,usa
6077,usa,usa
6078,usa,usa
6079,usa,usa
6080,usa,usa
6081,usa,usa
6082,usa,uk
6083,japan,japan
6084,usa,usa
6085,canada,usa
6086,usa,usa
6087,canada,usa
6088,usa,usa
6089,usa,usa
6090,usa,usa
6091,usa,usa
6092,usa,usa
6093,usa,usa
6094,usa,usa
6095,usa,usa
6096,usa,usa
6097,usa,usa
6098,usa,usa
6099,usa,usa
6100,usa,usa
6101,usa,usa
6102,usa,usa
6103,usa,usa
6104,usa,usa
6105,usa,usa
6106,usa,usa
6107,usa,usa
6108,usa,usa
6109,usa,usa
6110,usa,canada
6111,japan,japan
6112,usa,usa
6113,usa,usa
6114,usa,usa
6115,usa,usa
6116,uk,japan
6117,usa,usa
6118,japan,japan
6119,usa,usa
6120,usa,usa
6121,usa,west-germany
6122,canada,canada
6123,usa,usa
6124,usa,usa
6125,usa,usa
6126,usa,usa
6127,japan,japan
6128,usa,usa
6129,usa,usa
6130,usa,usa
6131,usa,usa
6132,usa,usa
6133,usa,usa
6134,usa,usa
6135,usa,usa
6136,canada,canada
6137,usa,usa
6138,usa,usa
6139,usa,usa
6140,usa,usa
6141,japan,usa
6142,usa,usa
6143,usa,usa
6144,canada,usa
6145,canada,usa
6146,usa,usa
6147,usa,usa
6148,canada,usa
6149,uk,usa
6150,usa,usa
6151,usa,usa
6152,usa,usa
6153,usa,usa
6154,usa,usa
6155,usa,usa
6156,usa,usa
6157,usa,usa
6158,usa,usa
6159,usa,usa
6160,usa,usa
6161,usa,usa
6162,japan,japan
6163,usa,usa
6164,usa,usa
6165,usa,usa
6166,usa,usa
6167,usa,usa
6168,usa,usa
6169,usa,usa
6170,usa,usa
6171,usa,usa
6172,uk,uk
6173,uk,uk
6174,usa,usa
6175,usa,usa
6176,usa,usa
6177,usa,usa
6178,japan,usa
6179,usa,usa
6180,usa,usa
6181,usa,usa
6182,usa,usa
6183,usa,usa
6184,usa,usa
6185,usa,usa
6186,uk,uk
6187,usa,usa
6188,usa,usa
6189,usa,usa
6190,usa,usa
6191,usa,usa
6192,usa,usa
6193,usa,usa
6194,usa,usa
6195,canada,canada
6196,usa,usa
6197,uk,uk
6198,usa,usa
6199,usa,france
6200,usa,usa
6201,usa,usa
6202,usa,usa
6203,usa,usa
6204,usa,usa
6205,usa,usa
6206,usa,usa
6207,canada,canada
6208,usa,usa
6209,usa,usa
6210,usa,usa
6211,uk,usa
6212,usa,usa
6213,usa,usa
6214,usa,usa
6215,usa,usa
6216,usa,usa
6217,usa,usa
6218,usa,usa
6219,usa,usa
6220,usa,usa
6221,usa,usa
6222,uk,uk
6223,usa,usa
6224,usa,usa
6225,usa,usa
6226,usa,usa
6227,japan,japan
6228,usa,usa
6229,usa,usa
6230,canada,usa
6231,japan,usa
6232,usa,usa
6233,canada,usa
6234,usa,usa
6235,usa,usa
6236,usa,usa
6237,usa,usa
6238,usa,usa
6239,uk,uk
6240,usa,usa
6241,usa,usa
6242,usa,usa
6243,usa,usa
6244,usa,usa
6245,france,uk
6246,usa,usa
6247,usa,usa
6248,usa,usa
6249,canada,usa
6250,usa,usa
6251,uk,west-germany
6252,usa,usa
6253,usa,usa
6254,canada,canada
6255,usa,usa
6256,usa,usa
6257,usa,usa
6258,usa,usa
6259,west-germany,usa
6260,usa,usa
6261,usa,usa
6262,usa,usa
6263,usa,usa
6264,canada,usa
6265,usa,usa
6266,usa,usa
6267,uk,uk
6268,uk,uk
6269,usa,usa
6270,usa,usa
6271,uk,usa
6272,usa,usa
6273,usa,usa
6274,usa,usa
6275,canada,canada
6276,usa,usa
6277,usa,usa
6278,usa,usa
6279,usa,usa
6280,france,usa
6281,japan,japan
6282,usa,usa
6283,usa,usa
6284,usa,usa
6285,usa,usa
6286,japan,japan
6287,usa,canada
6288,usa,usa
6289,usa,usa
6290,usa,usa
6291,usa,usa
6292,usa,usa
6293,usa,usa
6294,usa,usa
6295,usa,usa
6296,usa,usa
6297,usa,usa
6298,usa,usa
6299,uk,uk
6300,usa,usa
6301,usa,usa
6302,usa,usa
